label,first,most_expensive,cheapest,discovery_time,total_time,pruned_prior,num_prior_plans,total_prior_attempts,total_attempts
o_pfile15_LeastRecent_cutoff,92,92,90,4026,15002,2,1,3,16
o_pfile15_MostRecent_cutoff,92,92,90,1536,15004,2,1,3,72
o_pfile15_Heuristic_cutoff,92,92,90,14867,15005,10,1,11,12
