label,first,most_expensive,cheapest,discovery_time,total_time,pruned_prior,num_prior_plans,total_prior_attempts,total_attempts
o_pfile7_LeastRecent_cutoff,36,36,34,5419,15001,83,1,84,305
o_pfile7_MostRecent_cutoff,36,36,34,10590,15001,303,1,304,427
o_pfile7_Heuristic_cutoff,36,36,34,2121,15000,24,1,25,256
