label,first,most_expensive,cheapest,discovery_time,total_time,pruned_prior,num_prior_plans,total_prior_attempts,total_attempts
o_pfile5_LeastRecent_cutoff,25,25,25,41,12210,0,0,0,600
o_pfile5_MostRecent_cutoff,25,25,25,39,12227,0,0,0,600
o_pfile5_Heuristic_cutoff,25,25,25,42,12283,0,0,0,600
