label,first,most_expensive,cheapest,discovery_time,total_time,pruned_prior,num_prior_plans,total_prior_attempts,total_attempts
o_pfile15_LeastRecent_cutoff,92,92,90,3515,15012,2,1,3,17
o_pfile15_MostRecent_cutoff,92,92,90,1445,15003,2,1,3,78
o_pfile15_Heuristic_cutoff,92,92,90,10382,15000,10,1,11,17
