label,first,most_expensive,cheapest,discovery_time,total_time,pruned_prior,num_prior_plans,total_prior_attempts,total_attempts
o_pfile17_LeastRecent_cutoff,75,75,75,3058,15004,0,0,0,10
o_pfile17_MostRecent_cutoff,75,75,75,808,15001,0,0,0,76
o_pfile17_Heuristic_cutoff,75,75,75,3062,15041,0,0,0,6
